lat,lon,EmergencyType,Date
52.36599721,4.868759256000001,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.35624046,4.908210519,EMS: FALL VICTIM,10-3-2017
52.36696057,4.866544558,Fire: FIRE ALARM,10-3-2017
52.32536899,4.901297373,EMS: SYNCOPAL EPISODE,11-3-2017
52.35765944,4.890299506,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.385642,4.882626785,EMS: GENERAL WEAKNESS,10-3-2017
52.3687553,4.924159563,EMS: ABDOMINAL PAINS,12-3-2017
52.37551363,4.888691064,EMS: SUBJECT IN PAIN,12-3-2017
52.38716003,4.877590804,Traffic: ROAD OBSTRUCTION -,12-3-2017
52.35895651,4.859306094,EMS: OVERDOSE,14-3-2017
52.35790428,4.873504323,EMS: HEAD INJURY,12-3-2017
52.33609515,4.8803125839999995,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.38455544,4.862972225,EMS: OVERDOSE,12-3-2017
52.38952312,4.904399526000001,Traffic: DISABLED VEHICLE -,11-3-2017
52.38612132,4.8701906489999995,EMS: RESPIRATORY EMERGENCY,13-3-2017
52.35220562,4.889019593,Traffic: VEHICLE FIRE -,11-3-2017
52.38718427,4.875200284,EMS: CARDIAC EMERGENCY,10-3-2017
52.36597827,4.875216171,EMS: ALTERED MENTAL STATUS,10-3-2017
52.35599127,4.867674165,EMS: FALL VICTIM,13-3-2017
52.36800092,4.860817214,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.40650931,4.886708379,EMS: VEHICLE ACCIDENT,14-3-2017
52.37316174,4.885924804,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.38588922,4.865250992,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.36246434,4.8990137,EMS: UNKNOWN MEDICAL EMERGENCY,11-3-2017
52.36095031,4.899565852,EMS: UNRESPONSIVE SUBJECT,14-3-2017
52.34505718,4.872057321000001,Fire: ELECTRICAL FIRE OUTSIDE,11-3-2017
52.38675567,4.884841125,EMS: FEVER,11-3-2017
52.39442209,4.858817115,EMS: FALL VICTIM,12-3-2017
52.37115682,4.868748416,EMS: RESPIRATORY EMERGENCY,13-3-2017
52.3846018,4.876435583999999,EMS: NAUSEA/VOMITING,14-3-2017
52.37752976,4.892689471000001,EMS: RESPIRATORY EMERGENCY,10-3-2017
52.39738869,4.874290573,Fire: FIRE ALARM,10-3-2017
52.38867537,4.888162401000001,Traffic: DISABLED VEHICLE -,13-3-2017
52.37521954,4.89178992,EMS: FALL VICTIM,11-3-2017
52.34432283,4.878667513,Traffic: ROAD OBSTRUCTION -,12-3-2017
52.35956991,4.88892102,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.38909044,4.882875766000001,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.37308168,4.893834912,Traffic: HAZARDOUS ROAD CONDITIONS -,13-3-2017
52.36208064,4.909508344,EMS: RESPIRATORY EMERGENCY,13-3-2017
52.3776624,4.883318247,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.39823156,4.859295881,EMS: VEHICLE ACCIDENT,10-3-2017
52.39528953,4.863847305,EMS: SYNCOPAL EPISODE,11-3-2017
52.36318031,4.876150948,EMS: SUBJECT IN PAIN,14-3-2017
52.36006949,4.87213,Traffic: DISABLED VEHICLE -,12-3-2017
52.371860999999996,4.890847418,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.38617838,4.861660682,Traffic: ROAD OBSTRUCTION -,14-3-2017
52.39187234,4.87096107,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.38781258,4.852548856,EMS: CARDIAC EMERGENCY,10-3-2017
52.35908885,4.9228244960000005,Fire: FIRE ALARM,13-3-2017
52.37401219,4.889200553,EMS: MATERNITY,11-3-2017
52.33864083,4.851581234,EMS: HEAD INJURY,10-3-2017
52.39930923,4.903165708,EMS: ALTERED MENTAL STATUS,12-3-2017
52.40976464,4.867572399,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.37843529999999,4.887669531,EMS: CARDIAC EMERGENCY,14-3-2017
52.38835753,4.871951578,Fire: FIRE ALARM,11-3-2017
52.36387336,4.888840424,Fire: BURN VICTIM,12-3-2017
52.38647223,4.885412144,Fire: GAS-ODOR/LEAK,14-3-2017
52.40503136,4.88899458,EMS: RESPIRATORY EMERGENCY,13-3-2017
52.36956813,4.841884836,EMS: SYNCOPAL EPISODE,12-3-2017
52.35643673,4.870944861,EMS: VEHICLE ACCIDENT,10-3-2017
52.35313926,4.874917505,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.35159867,4.86589687,Fire: FIRE ALARM,14-3-2017
52.35838363,4.866676432,EMS: BUILDING FIRE,11-3-2017
52.35835487,4.901696089,EMS: CVA/STROKE,11-3-2017
52.3578974,4.890975333,EMS: CARDIAC EMERGENCY,11-3-2017
52.36746754,4.890348672,Fire: ELECTRICAL FIRE OUTSIDE,12-3-2017
52.37749476,4.8907208330000005,EMS: ALTERED MENTAL STATUS,12-3-2017
52.37602188,4.921121605,Fire: GAS-ODOR/LEAK,14-3-2017
52.36040698,4.892251945,Traffic: DISABLED VEHICLE -,14-3-2017
52.38814018,4.901888519,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.36257684,4.909904948,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.35221442,4.864700968,EMS: GENERAL WEAKNESS,12-3-2017
52.37695088,4.918842132,Traffic: VEHICLE ACCIDENT -,10-3-2017
52.38687464,4.8854682160000005,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.38619095,4.8723137219999995,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.31936539,4.863287425,EMS: RESPIRATORY EMERGENCY,12-3-2017
52.39549327,4.899349003,EMS: CARDIAC EMERGENCY,14-3-2017
52.35905898,4.864460385,EMS: RESPIRATORY EMERGENCY,12-3-2017
52.38420971,4.883599996,EMS: VEHICLE ACCIDENT,14-3-2017
52.37188066,4.933147106,EMS: RESPIRATORY EMERGENCY,10-3-2017
52.40601175,4.891480225,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.36838892,4.90516474,EMS: CARDIAC EMERGENCY,14-3-2017
52.39305573,4.8474028989999995,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.38680325,4.856959161,EMS: GENERAL WEAKNESS,13-3-2017
52.36636121,4.862138817,EMS: UNCONSCIOUS SUBJECT,10-3-2017
52.36252846,4.883606184,EMS: MEDICAL ALERT ALARM,11-3-2017
52.38571802,4.902273557,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.38639294,4.905615313999999,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.37253847,4.863325632,EMS: NAUSEA/VOMITING,13-3-2017
52.36306875,4.892931423,EMS: CARDIAC EMERGENCY,10-3-2017
52.37242461,4.889120189,EMS: HEAD INJURY,13-3-2017
52.35401651,4.879184994,EMS: FRACTURE,11-3-2017
52.37740075,4.877956166000001,EMS: VEHICLE ACCIDENT,10-3-2017
52.36866995,4.872373522,EMS: HEMORRHAGING,11-3-2017
52.36183907,4.885619187,Fire: VEHICLE ACCIDENT,11-3-2017
52.37595504,4.880418172,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.37872443,4.8741083419999995,Fire: VEHICLE FIRE,11-3-2017
52.34877496,4.903212046,EMS: HEAD INJURY,11-3-2017
52.32911326,4.8902920739999995,EMS: RESPIRATORY EMERGENCY,10-3-2017
52.35691996,4.881349635,Traffic: DISABLED VEHICLE -,14-3-2017
52.36912905,4.922834013,EMS: UNKNOWN MEDICAL EMERGENCY,10-3-2017
52.34082287,4.881166249,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.35551557,4.9141988780000005,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.35626585,4.909728715,EMS: RESPIRATORY EMERGENCY,10-3-2017
52.38152761,4.884692754,EMS: FALL VICTIM,11-3-2017
52.37322639,4.856515483,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.38993181,4.84606213,Fire: VEHICLE ACCIDENT,13-3-2017
52.39301984,4.84706659,EMS: CARDIAC EMERGENCY,10-3-2017
52.39176735,4.902880289,EMS: FALL VICTIM,12-3-2017
52.37524177,4.926757758,EMS: ABDOMINAL PAINS,12-3-2017
52.40438315,4.9224670239999995,EMS: MEDICAL ALERT ALARM,11-3-2017
52.32764153,4.882579163,EMS: SUBJECT IN PAIN,12-3-2017
52.36003266,4.879908618,Traffic: DISABLED VEHICLE -,12-3-2017
52.37651213,4.890594545,EMS: RESPIRATORY EMERGENCY,10-3-2017
52.40106502,4.851475108,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.35708397,4.863593978,EMS: FRACTURE,10-3-2017
52.33561078,4.921713723,Fire: ELECTRICAL FIRE OUTSIDE,10-3-2017
52.34859883,4.863848835,EMS: DEHYDRATION,12-3-2017
52.36702851,4.869600998999999,EMS: VEHICLE ACCIDENT,10-3-2017
52.38838947,4.881801754,Traffic: DISABLED VEHICLE -,12-3-2017
52.3852916,4.9208697589999995,Traffic: DISABLED VEHICLE -,11-3-2017
52.37385176,4.8829549530000005,EMS: DIABETIC EMERGENCY,10-3-2017
52.37651439,4.882499825,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.37113524,4.893291126,EMS: GENERAL WEAKNESS,14-3-2017
52.36772245,4.908870885,EMS: CARBON MONOXIDE DETECTOR,10-3-2017
52.37399707,4.879065599,EMS: SEIZURES,14-3-2017
52.35539793,4.861331909,EMS: HEAD INJURY,14-3-2017
52.34707106,4.901442106,Traffic: DISABLED VEHICLE -,11-3-2017
52.35546751,4.880630948,EMS: RESPIRATORY EMERGENCY,11-3-2017
52.37177157,4.86230169,Fire: FIRE ALARM,12-3-2017
52.37924855,4.834814077,EMS: SEIZURES,13-3-2017
52.37860165,4.901241266,EMS: FALL VICTIM,10-3-2017
52.36024382,4.915499225,EMS: RESPIRATORY EMERGENCY,13-3-2017
52.36282809,4.879418272,EMS: ASSAULT VICTIM,12-3-2017
52.36786108,4.877744818,EMS: CARDIAC EMERGENCY,12-3-2017
52.37588575,4.877932736,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.33491413,4.9072134819999995,Traffic: ROAD OBSTRUCTION -,13-3-2017
52.34446524,4.894247133,Fire: GAS-ODOR/LEAK,14-3-2017
52.42353805,4.88252735,EMS: HEMORRHAGING,12-3-2017
52.37091319,4.873917362,Fire: FIRE INVESTIGATION,13-3-2017
52.3250598,4.883641086,Fire: FIRE ALARM,14-3-2017
52.37335932,4.837532798,EMS: CARDIAC EMERGENCY,12-3-2017
52.36619817,4.874968582,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.38920344,4.858262686000001,Traffic: DISABLED VEHICLE -,10-3-2017
52.38402376,4.874385561,EMS: RESPIRATORY EMERGENCY,12-3-2017
52.38825193,4.912452928,Fire: FIRE ALARM,10-3-2017
52.38825255,4.898918786,EMS: ALTERED MENTAL STATUS,11-3-2017
52.35092435,4.915583508,Fire: FIRE ALARM,12-3-2017
52.37721356,4.889223294,Traffic: DISABLED VEHICLE -,14-3-2017
52.38480342,4.841661618,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.43262926,4.864418406,EMS: HEAD INJURY,10-3-2017
52.395871500000005,4.916990197,Traffic: DISABLED VEHICLE -,12-3-2017
52.39256659,4.87278446,Traffic: ROAD OBSTRUCTION -,13-3-2017
52.35901496,4.8902161710000005,EMS: VEHICLE ACCIDENT,10-3-2017
52.36610237,4.857060476,EMS: FALL VICTIM,12-3-2017
52.3774932,4.8802246910000004,Fire: FIRE ALARM,10-3-2017
52.38517831,4.868574527,Fire: VEHICLE ACCIDENT,12-3-2017
52.39162718,4.870260153,EMS: FALL VICTIM,11-3-2017
52.35773067,4.890540038999999,EMS: DEHYDRATION,14-3-2017
52.35183742,4.916607664,EMS: HEMORRHAGING,11-3-2017
52.38450121,4.83893196,EMS: SEIZURES,12-3-2017
52.36043174,4.918699868,Traffic: VEHICLE ACCIDENT -,13-3-2017
52.36517307,4.868295609,Fire: FIRE ALARM,10-3-2017
52.35287723,4.864194911,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.37519963,4.881147245,Traffic: VEHICLE ACCIDENT -,11-3-2017
52.38152995,4.897125888,Fire: GAS-ODOR/LEAK,10-3-2017
52.3710264,4.882656331000001,EMS: SYNCOPAL EPISODE,11-3-2017
52.39377376,4.904891263000001,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.36752724,4.871089015,Fire: FIRE INVESTIGATION,10-3-2017
52.35439271,4.871503024,EMS: HEAD INJURY,12-3-2017
52.35057681,4.84680958,Traffic: VEHICLE ACCIDENT -,14-3-2017
52.4040373,4.896382793,EMS: BACK PAINS/INJURY,10-3-2017
52.35234922,4.885937949,EMS: RESPIRATORY EMERGENCY,10-3-2017
52.35831451,4.880879674,Fire: FIRE INVESTIGATION,11-3-2017
52.35925278,4.899910953,Fire: FIRE ALARM,12-3-2017
52.33423536,4.8933701880000005,Traffic: ROAD OBSTRUCTION -,13-3-2017
52.35877664,4.887260271000001,EMS: MATERNITY,14-3-2017
52.38566773,4.906750602,EMS: RESPIRATORY EMERGENCY,13-3-2017
52.36713413,4.874178517,EMS: CARDIAC EMERGENCY,14-3-2017
52.40671589,4.890534408,EMS: SUBJECT IN PAIN,12-3-2017
52.36137462,4.915269491,Fire: FIRE ALARM,10-3-2017
52.37411086,4.863120684,Traffic: VEHICLE ACCIDENT -,12-3-2017
52.38079595,4.896473856,EMS: SHOOTING,11-3-2017
52.350359999999995,4.9078800000000005,EMS: SHOOTING,15-3-2017
52.37115963,4.870918719,EMS: SHOOTING,11-3-2017
52.38139848,4.896380276,EMS: SHOOTING,14-3-2017
52.33964892,4.887089938,EMS: SHOOTING,12-3-2017
52.35614594,4.891505868,EMS: SHOOTING,13-3-2017
52.35289748,4.900953152,EMS: SHOOTING,11-3-2017
52.33789092,4.896329995,EMS: SHOOTING,11-3-2017
52.36099916,4.888916297,EMS: SHOOTING,13-3-2017
52.386325,4.874741,EMS: SHOOTING,14-3-2017
52.372036,4.875056,EMS: SHOOTING,13-3-2017
52.3675,4.886215,EMS: SHOOTING,11-3-2017
52.3676,4.904289,EMS: SHOOTING,10-3-2017
52.37657166,4.883649444,EMS: SHOOTING,12-3-2017
52.37272986,4.874411025,EMS: SUSPICIOUS,10-3-2017
52.38531786,4.849610717,EMS: SUSPICIOUS,13-3-2017
52.3800321,4.875113247,EMS: SUSPICIOUS,12-3-2017
52.35160857,4.888386987,EMS: SUSPICIOUS,14-3-2017
52.36153956,4.90164936,EMS: SUSPICIOUS,10-3-2017
52.37258333,4.853488711000001,EMS: SUSPICIOUS,14-3-2017
52.38946337,4.8592552069999995,EMS: SUSPICIOUS,11-3-2017
52.38910139,4.855961703999999,EMS: DOMESTIC DISTURBANCE,14-3-2017
52.36719708,4.853106713,EMS: DOMESTIC DISTURBANCE,13-3-2017
52.40393759,4.897634013,EMS: DOMESTIC DISTURBANCE,10-3-2017
52.36392415,4.904379305,EMS: DOMESTIC DISTURBANCE,12-3-2017
52.35141593,4.865156289,EMS: DOMESTIC DISTURBANCE,12-3-2017
52.38742079,4.915602279,EMS: DOMESTIC DISTURBANCE,10-3-2017
52.36102885,4.884140025,EMS: DOMESTIC DISTURBANCE,11-3-2017
52.36108992,4.86643684,EMS: DOMESTIC DISTURBANCE,14-3-2017
52.38771739,4.883685572,EMS: DOMESTIC DISTURBANCE,14-3-2017
52.35313794,4.8835173869999995,EMS: DOMESTIC DISTURBANCE,13-3-2017
52.35557403,4.876979588999999,EMS: DOMESTIC DISTURBANCE,13-3-2017
52.369981,4.8871519999999995,EMS: DOMESTIC DISTURBANCE,14-3-2017
52.360312,4.86682,Fire: VEHICLE FIRE,15-3-2017
52.36582667,4.890538224,Fire: VEHICLE FIRE,12-3-2017
52.33186288,4.898797537,Fire: VEHICLE FIRE,11-3-2017
52.39579556,4.865590214,Fire: VEHICLE FIRE,10-3-2017
52.33706391,4.860057499,Fire: VEHICLE FIRE,11-3-2017
52.37215733,4.921722774,Fire: VEHICLE FIRE,13-3-2017
52.38860786,4.866351586,Fire: VEHICLE FIRE,12-3-2017
52.35532392,4.887969875,Fire: VEHICLE FIRE,14-3-2017
52.38993099,4.9057358980000005,Fire: VEHICLE FIRE,14-3-2017
52.31831966,4.86541765,Fire: VEHICLE FIRE,12-3-2017
52.35613439,4.892756041,Fire: VEHICLE FIRE,14-3-2017
52.350379100000005,4.894437462,EMS: ARMED SUBJECT,13-3-2017
52.39802487,4.865449648999999,EMS: ARMED SUBJECT,14-3-2017
52.36054095,4.868806089,EMS: ARMED SUBJECT,13-3-2017
52.3725359,4.885070981,EMS: ARMED SUBJECT,11-3-2017
52.38491,4.844201,EMS: ARMED SUBJECT,14-3-2017
